forecaster_id,forecast_date,expert,leaderboard,board_name,distribution,median,width,horizon,target_end_date,submission_date,location_name,target_type,location,forecast_duration,forecast_week,quantile,value,type,target
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.01,11443.350097631,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.025,12495.1543514067,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.05,13476.7691988987,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.1,14704.5930567747,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.15,15595.5912179015,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.2,16342.0767509385,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.25,17010.9071181435,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.3,17634.8339992823,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.35,18233.4051884223,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.4,18820.1662687377,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.45,19405.8302701544,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.5,20000,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.55,20612.3620804408,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.6,21253.7973516442,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.65,21937.7563250767,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.7,22682.3796592743,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.75,23514.3250869536,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.8,24476.693268316,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.85,25648.2742084735,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.9,27202.3848912779,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.95,29680.7041878172,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.975,32012.4096710311,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.24,1,2021-04-17,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.99,34954.7987772225,quantile,1 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.01,9952.54115814528,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.025,11108.8610005335,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.05,12210.2551592599,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.1,13616.2890987925,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.15,14655.3031058021,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.2,15537.3360281164,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.25,16336.2301280431,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.3,17088.6093170604,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.35,17816.6984663944,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.4,18536.2475588893,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.45,19260.0666999509,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.5,20000,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.55,20768.3600597821,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.6,21579.3406259389,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.65,22450.8486100539,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.7,23407.4050484997,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.75,24485.4533062283,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.8,25744.439025851,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.85,27293.8742455376,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.9,29376.5795583374,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.95,32759.3481694484,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.975,36007.2918349407,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.3,2,2021-04-24,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.99,40190.7406002169,quantile,2 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.01,8859.67885760143,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.025,10071.8547851961,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.05,11246.2361038247,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.1,12771.1564469758,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.15,13915.1835714157,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.2,14897.074357161,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.25,15794.4855136004,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.3,16646.36865942,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.35,17476.7270031276,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.4,18302.9232487018,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.45,19139.433773102,quantile,3 wk ahead inc case
406712,2021-04-07T00:00:00Z,FALSE,anonymous,anonymous_Squirrel,log-normal,20000,0.35,3,2021-05-01,2021-04-12T00:00:00Z,United Kingdom,cases,GB,,14,0.5,20000,quantile,3 wk ahead inc case
