location_name,target_end_date,value,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,target_type
Austria,2021-06-07,0.706681183938646,0.633665173421863,0.67751994906147,0.694970706483324,0.718826895001685,0.740478508153652,0.787778007722858,case
Austria,2021-06-08,0.692593316932824,0.618416955430165,0.663422468127591,0.680992605387143,0.703937436005967,0.723309289261538,0.770057784335753,case
Austria,2021-06-09,0.679711980584233,0.604404630939656,0.651248341952393,0.668967045718803,0.690208447665456,0.707683563932646,0.752620407284804,case
Austria,2021-06-10,0.667547670186046,0.593320991711117,0.64015781631163,0.657665678943063,0.678671849289616,0.695745705831667,0.741281716265419,case
Austria,2021-06-11,0.658233878679952,0.586399449681849,0.631134850288128,0.649109217969652,0.668463443138025,0.686976733541732,0.731348715673576,case
Austria,2021-06-12,0.652784839355465,0.580903998882962,0.625183386509955,0.641577609984798,0.662606457956385,0.680102299750251,0.725905765313098,case
Austria,2021-06-13,0.648670833459043,0.579244224186259,0.621635326659634,0.638529898727104,0.660142718373258,0.677745312319482,0.723399607252439,case
Austria,2021-06-14,0.648861830419976,0.579433847566459,0.621072048263027,0.638474582188968,0.659939104883297,0.678930386874182,0.726715985961422,case
Austria,2021-06-15,0.652448679072153,0.580778029157904,0.624577269496253,0.64157847868755,0.664487907379288,0.683459131344009,0.737130973029233,case
Austria,2021-06-16,0.659731908354657,0.586441511225837,0.631384471746014,0.647988638685791,0.672462065477455,0.692625775313165,0.747155365651186,case
Austria,2021-06-17,0.672115533281935,0.596627966156518,0.641746794012953,0.660023857329163,0.683518017616492,0.705253364158275,0.759974861847352,case
Austria,2021-06-18,0.687894531801001,0.60979431458023,0.65580124494966,0.676163023181074,0.69997176560247,0.722221205530555,0.778359328684147,case
Austria,2021-06-19,0.709098161379778,0.627276902657101,0.675009598350261,0.695959932336682,0.722124721578465,0.743521274881862,0.80105627700631,case
Austria,2021-06-20,0.735712111268608,0.651401465046154,0.700316399396432,0.722945613341014,0.748884720806562,0.771489655071136,0.825858419831805,case
Austria,2021-06-21,0.768915569510689,0.678225614999198,0.732009092709563,0.754514255720747,0.781672142555683,0.805433675804444,0.859163873639446,case
Austria,2021-06-22,0.808556143110437,0.710629382987129,0.769239022460126,0.794761807752881,0.821621324366159,0.844973397629174,0.900408852205822,case
Austria,2021-06-23,0.856856952107549,0.748816031010775,0.813972057402122,0.840962532794651,0.870973853595975,0.894557116323537,0.949568276381713,case
Austria,2021-06-24,0.912295645935668,0.792935947543899,0.868659091529001,0.89577009660828,0.928360247181279,0.953712222004777,1.00871506219334,case
Austria,2021-06-25,0.977754176277883,0.846884290996495,0.932880290670021,0.961254469321839,0.994742265166038,1.02294823832148,1.0801730203447,case
Austria,2021-06-26,1.05533318226746,0.913571580983452,1.00423196152054,1.03701316069471,1.07173933910423,1.09994390200182,1.15953602282875,case
Austria,2021-06-27,1.13858864763289,0.99637991174521,1.08715778195309,1.12131434280068,1.15639086037052,1.18764275427473,1.25258961765406,case
Austria,2021-06-28,1.2313875914057,1.08235464792272,1.17799815849701,1.21228312019716,1.25059270732369,1.28168572228434,1.35285729380355,case
Austria,2021-06-29,1.32942186781774,1.17743423683753,1.27509470304099,1.30810949968991,1.35030372549451,1.38203987927051,1.4644942092221,case
Austria,2021-06-30,1.43136118014715,1.28498135498258,1.37366608745739,1.40873895773624,1.45378730053602,1.48840130195579,1.58296064775844,case
Austria,2021-07-01,1.53149325904847,1.38495490527932,1.47162409457211,1.50823739406704,1.55616710034503,1.59602142046728,1.69918371011972,case
Austria,2021-07-02,1.62582878407668,1.47133154303026,1.56266608290679,1.60208780588815,1.65196882192336,1.69977360000075,1.81781659986553,case
Austria,2021-07-03,1.71016923517178,1.54747399684092,1.63948960851637,1.68227040668689,1.74005596523937,1.78997704405749,1.92913049991765,case
Austria,2021-07-04,1.77522839374459,1.60501932206892,1.69908856999001,1.74585158495621,1.80945306864516,1.86414292696412,2.0196952688973,case
Austria,2021-07-05,1.81557710276256,1.64081807849221,1.73748372870095,1.78362631088371,1.85349151008573,1.9102595667513,2.07618322919,case
Austria,2021-07-06,1.83210789223123,1.65614473818088,1.75185020250152,1.80090870458406,1.86899687765185,1.9283714274821,2.09542805124357,case
Austria,2021-07-07,1.82136006266157,1.64904541452275,1.74541949298876,1.79099040374931,1.85690596393221,1.91665742057945,2.07631802297694,case
Austria,2021-07-08,1.78850213239592,1.62384010926487,1.71762847777394,1.75883696602505,1.819854490206,1.87379591297284,2.02208964388818,case
Austria,2021-07-09,1.73387113527373,1.58046906931828,1.67034977463228,1.70991842946047,1.76107761713396,1.80952292743391,1.94227115296068,case
Austria,2021-07-10,1.66448256423378,1.52239008034429,1.60445247012316,1.64220582117177,1.68836797870086,1.73096875483676,1.84884191515535,case
Austria,2021-07-11,1.58624322506793,1.44347506414531,1.52613872412802,1.56321803677191,1.60757014317453,1.64742756349839,1.74021372036075,case
Austria,2021-07-12,1.50420646452684,1.35320639767524,1.44608942494251,1.48100348319244,1.52692698468896,1.55886595044892,1.6403253991422,case
Austria,2021-07-13,1.42217202277231,1.27291812956953,1.36385605468921,1.40055952812503,1.44331594185841,1.47478046078299,1.55307230689146,case
Austria,2021-07-14,1.34320371694915,1.19443944999859,1.28510760234054,1.32182035159095,1.36283315334172,1.39638307969119,1.4710376156038,case
Austria,2021-07-15,1.2711466595259,1.12491768518829,1.21430378547143,1.25011326154971,1.2916735618162,1.32727327602009,1.39824843910939,case
Austria,2021-07-16,1.20978943357571,1.06534094820666,1.15457445453187,1.19027103976113,1.2297220291319,1.2629673771031,1.33516437988811,case
Austria,2021-07-17,1.15885841051099,1.01879074824729,1.10660955335261,1.13944944021487,1.17681911512263,1.20850089765847,1.28016902810266,case
Austria,2021-07-18,1.11800666036593,0.993539886814614,1.06833282927279,1.0999459076105,1.13540414339743,1.16619443879201,1.2346033846489,case
Austria,2021-07-19,1.08688329755891,0.972032221967972,1.04066802886766,1.0693529524437,1.10330434077633,1.13194329865269,1.19962622686039,case
Austria,2021-07-20,1.06629079591512,0.959571738064649,1.01997999950154,1.04867780628803,1.08194439190269,1.10938101673809,1.17524813859225,case
Austria,2021-07-21,1.05273336043004,0.948259704937684,1.00817969001219,1.03736975274088,1.06792285345564,1.09532190320625,1.16161049432429,case
Austria,2021-07-22,1.04612282976891,0.94182035753863,1.00223856291714,1.02962076484645,1.06281040359326,1.08974904352016,1.16059090820083,case
Austria,2021-07-23,1.04511206464092,0.93821757271134,1.00111413010069,1.02877823814516,1.06182807887741,1.09088269444562,1.16291468456928,case
Austria,2021-07-24,1.04758807653736,0.942118006450036,1.0050159762038,1.03118975222283,1.06642337908962,1.09421196902301,1.17728162591975,case
Austria,2021-07-25,1.05368115483649,0.948233437023745,1.00964492952028,1.0369005383353,1.07284082939708,1.1036342496841,1.19122850089022,case
Austria,2021-07-26,1.06343582676004,0.956676026687222,1.01761358146258,1.04514083070608,1.0824253429464,1.1136523668197,1.2073700451578,case
Austria,2021-07-27,1.07502878775769,0.966922486192703,1.02737744145152,1.05552859068224,1.09420903154142,1.12414400299081,1.2165950057911,case
Austria,2021-07-28,1.08600026939984,0.972771460349745,1.03692674415955,1.06788022245027,1.10524238798034,1.13796273807766,1.2284103409773,case
Austria,2021-07-29,1.09702306034551,0.980294318863886,1.04883367319564,1.07849992267878,1.11713739371231,1.15219298709102,1.23866615370174,case
Austria,2021-07-30,1.10812010479498,0.976680979937775,1.05379278977671,1.08846999431033,1.12981314619632,1.16632805368635,1.25561882691625,case
Austria,2021-07-31,1.11829977540507,0.966041178952859,1.05242620808635,1.09363063075544,1.14422342816317,1.18270972757039,1.28164425048919,case
Austria,2021-08-01,1.12516680782714,0.946383679517761,1.0481067781154,1.09453926358648,1.15365964934742,1.20677128824614,1.32682347965075,case
Austria,2021-08-02,1.12910251776651,0.920509256153626,1.03716481454501,1.0937607475356,1.17113905324002,1.23206260584649,1.38170953031552,case
Austria,2021-08-03,1.13279112651973,0.878224699908976,1.02211804970473,1.0922645249791,1.18238868644738,1.26374726750433,1.44852169622561,case
Austria,2021-08-04,1.13897418223011,0.832855527104859,1.00510861470456,1.0875957890594,1.19810348586548,1.29359831484614,1.52772989494953,case
Austria,2021-08-05,1.14403063262305,0.783385499854147,0.986687860474154,1.07997997246743,1.21223044570907,1.32175214151682,1.62836253578581,case
Austria,2021-08-06,1.14661795254722,0.738562620377506,0.965908171469142,1.07089832255802,1.22920210388171,1.35773888676579,1.7303623951623,case
Austria,2021-08-07,1.15139458445479,0.696979411332033,0.942430411930644,1.06539928096933,1.24066977394502,1.39532607403928,1.84595114101953,case
Austria,2021-08-08,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-09,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-10,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-11,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-12,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-13,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-14,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-15,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-16,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-17,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-18,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-19,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-20,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-21,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-22,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-23,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-24,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-25,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-26,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-27,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-28,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-29,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-30,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-08-31,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-09-01,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-09-02,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-09-03,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Austria,2021-09-04,1.15488896522199,0.644404150069743,0.918912898054892,1.05818115304534,1.25379835715367,1.42803598526642,1.9653755177835,case
Belgium,2021-05-16,0.943846747747474,0.816391775569928,0.890021468502966,0.92342959802326,0.96630432863421,1.00710733776136,1.10891236899638,case
Belgium,2021-05-17,0.930306994434698,0.809478689797592,0.880362380621346,0.911568144338973,0.950130061781558,0.988734748709537,1.08315393370945,case
Belgium,2021-05-18,0.916820345480621,0.797193633017174,0.866084843823032,0.89797585337856,0.93651168933635,0.971255033215549,1.06418669202665,case
Belgium,2021-05-19,0.902266430377593,0.78125732567338,0.850893617797303,0.883631531333606,0.92357630034346,0.957909841433798,1.0493606835549,case
Belgium,2021-05-20,0.890489356883315,0.757713942348853,0.834488905854468,0.869742522305652,0.910069527278759,0.945581771457022,1.03796795828304,case
Belgium,2021-05-21,0.878027689453792,0.734185200287096,0.818909857237802,0.85557962555435,0.899393252799383,0.935397874389366,1.02668973516275,case
Belgium,2021-05-22,0.865499743615386,0.705341091459583,0.803780655247178,0.842053386029107,0.88946827521059,0.927740828914093,1.01324319746657,case
Belgium,2021-05-23,0.854371216230108,0.68430215710503,0.786382694320465,0.82910790838411,0.879437970136691,0.917863671070559,0.999976358789799,case
Belgium,2021-05-24,0.844160043249451,0.662138618255473,0.770928600156462,0.817050567351908,0.86877563327297,0.908353586382678,0.990798329061217,case
Belgium,2021-05-25,0.832092624081112,0.645056637616964,0.757440685654552,0.806477200282457,0.858975067921007,0.899408656633955,0.983826074644961,case
Belgium,2021-05-26,0.822021169486355,0.625486219594882,0.742072819294529,0.794873901633686,0.849062521397133,0.893929751857301,0.976108604149968,case
Belgium,2021-05-27,0.81316715857846,0.612132539181483,0.730291290786464,0.783104769237948,0.840102303052473,0.886452009849895,0.970277216218669,case
Belgium,2021-05-28,0.803778189966146,0.600554303647329,0.720227035458827,0.772179426891112,0.832943255656639,0.879783254088937,0.964591682557414,case
Belgium,2021-05-29,0.795330139077936,0.590608499194166,0.710301021683447,0.764766702679014,0.825499796471595,0.8740410987358,0.960033258771111,case
Belgium,2021-05-30,0.787618001736535,0.582477498316363,0.702010132113071,0.758275901464877,0.818260493387832,0.870240772333436,0.95735488550536,case
Belgium,2021-05-31,0.782639397178633,0.577994981346139,0.696955598771904,0.750761998859521,0.813928847609299,0.866156764282687,0.955508758771175,case
Belgium,2021-06-01,0.778898004575515,0.572176611931961,0.692674132977648,0.746313098104832,0.810289841810502,0.86260215565005,0.954673618941237,case
Belgium,2021-06-02,0.77538447670204,0.572969330764143,0.691362841758359,0.743307414656598,0.807583247399388,0.860745878534111,0.953802282257221,case
Belgium,2021-06-03,0.773780767575357,0.572617115112457,0.689250735832105,0.741055223220426,0.80691437678349,0.861348500946803,0.953737390180692,case
Belgium,2021-06-04,0.773721794209449,0.575774998223361,0.688998997677177,0.741627351630154,0.80670048719479,0.860674481451419,0.955453030705333,case
Belgium,2021-06-05,0.773770919256605,0.580910440132707,0.691825767437291,0.744569821467017,0.807777766128819,0.862828280792017,0.957146529918914,case
Belgium,2021-06-06,0.777745599995002,0.587344030897034,0.695276119201287,0.748287447334522,0.811225255233823,0.864703470866133,0.959383232518093,case
Belgium,2021-06-07,0.782865102632733,0.593830436259829,0.701562527826461,0.752382182324965,0.81697527392699,0.869267614925327,0.959595149551297,case
Belgium,2021-06-08,0.790063388749907,0.603398786706216,0.710673428712094,0.75871941069456,0.824554117314679,0.875027498309012,0.96144213277691,case
Belgium,2021-06-09,0.798705795605829,0.610217316506441,0.720825382533313,0.767689285234902,0.832737854816848,0.880544037520485,0.963158137726365,case
Belgium,2021-06-10,0.807764992601736,0.619958019048658,0.730547268813895,0.77818294921945,0.84088051109971,0.887848606464214,0.965687510255139,case
Belgium,2021-06-11,0.81771659038263,0.629345298384492,0.742531551832031,0.788354442281263,0.849332058364646,0.897812139949874,0.97138151229821,case
Belgium,2021-06-12,0.830065549025196,0.644819504579937,0.756180670344184,0.802192983028046,0.861019764536173,0.907086148854268,0.977775729433001,case
Belgium,2021-06-13,0.844368781985461,0.659572342147579,0.770633492357937,0.816905208589164,0.873093412090107,0.916920952455558,0.984119139105377,case
Belgium,2021-06-14,0.858320427125448,0.674773982284726,0.786914153266453,0.830060332251956,0.884550709767024,0.926337092100531,0.995885843380586,case
Belgium,2021-06-15,0.87218443519642,0.692367908546633,0.804359328903075,0.846418565330914,0.897280862389308,0.935826195008681,1.0116486103284,case
Belgium,2021-06-16,0.887036413792211,0.71006514487463,0.819881372724464,0.861880359215106,0.909682493712591,0.947447440977214,1.03381036393717,case
Belgium,2021-06-17,0.902247316164611,0.7307391055387,0.836213696378101,0.878589123643327,0.923513830235467,0.958196055179045,1.0522416164567,case
Belgium,2021-06-18,0.916546294262999,0.747364931518668,0.852939539161248,0.894874142810983,0.938700373185684,0.97265231836742,1.07858381441664,case
Belgium,2021-06-19,0.930555821425259,0.770619288591119,0.869374601563223,0.908298594826928,0.95253750623348,0.986575164165487,1.10970321632444,case
Belgium,2021-06-20,0.94417088046565,0.788671313688993,0.885186622405554,0.92412360182442,0.966009404446643,1.00273428429707,1.14528184619222,case
Belgium,2021-06-21,0.957777058323474,0.80792436692109,0.901233213382794,0.937072879225676,0.979724414887575,1.02134786497732,1.17738032319261,case
Belgium,2021-06-22,0.970583130029224,0.826443602646895,0.915818789232348,0.950558997744316,0.993775874939389,1.04051484246205,1.20519748849487,case
Belgium,2021-06-23,0.9837008143825,0.843633233563139,0.928087952274513,0.963350363415915,1.00872675395885,1.06169507570118,1.23707260423223,case
Belgium,2021-06-24,0.997936100508389,0.86277735100812,0.940529477990014,0.976218291443917,1.02501148662155,1.08604542930503,1.27346077803799,case
Belgium,2021-06-25,1.01220445267259,0.88015976939427,0.95173461162348,0.987684456411812,1.04299836771197,1.107251671093,1.30381387447184,case
Belgium,2021-06-26,1.02692029643618,0.895142083912446,0.963993966074934,1.00016556271923,1.06067118476134,1.12877354355908,1.33425681060003,case
Belgium,2021-06-27,1.04218310172807,0.905457150765329,0.974764904910712,1.01181645213216,1.0783913936506,1.15299480647801,1.36261284599324,case
Belgium,2021-06-28,1.05858262106587,0.912499037052603,0.983882740146703,1.02400260811831,1.09563966916069,1.17488031260289,1.3897445330984,case
Belgium,2021-06-29,1.07327575153849,0.921858901741978,0.993773682931384,1.03678994938272,1.11052212849772,1.19215959066702,1.41009833727861,case
Belgium,2021-06-30,1.08587697134186,0.9286891615148,1.00301410058419,1.04818063743024,1.12542354685976,1.20915728249351,1.43329562667058,case
Belgium,2021-07-01,1.09708837863546,0.934715290615842,1.0104677115544,1.05943578893765,1.14115271816718,1.22266826106549,1.44984826155733,case
Belgium,2021-07-02,1.10882646800996,0.938972828798856,1.0171556744416,1.07038509168441,1.15229513080677,1.23544383999392,1.46641830587396,case
Belgium,2021-07-03,1.11735059702115,0.943135850508048,1.02397733146829,1.08011355450859,1.16290412471587,1.24455416032579,1.47147442010637,case
Belgium,2021-07-04,1.12609380471689,0.946725262885858,1.02777052606377,1.08554759695859,1.17051641900666,1.25253955928076,1.48542559119322,case
Belgium,2021-07-05,1.13138781903843,0.949947115903364,1.03283131291013,1.08969147367897,1.17761225119835,1.25965181482935,1.49391917704283,case
Belgium,2021-07-06,1.13577883150305,0.949060381443408,1.03684809557502,1.09467631531712,1.18325833633042,1.2639053256398,1.50000776178604,case
Belgium,2021-07-07,1.13896812893011,0.949366238989471,1.03865390648385,1.09662657426508,1.18400293246953,1.26192226729518,1.49381760599187,case
Belgium,2021-07-08,1.13953612857765,0.950522324315379,1.03981504105439,1.1000364101317,1.18564190394828,1.26024870692912,1.4920649557297,case
Belgium,2021-07-09,1.13869346717566,0.950866061729025,1.03901235817155,1.10017222174091,1.18333615612438,1.25843716879632,1.47461776039983,case
Belgium,2021-07-10,1.13807594814315,0.949519885874369,1.0398336589533,1.09846221287816,1.17921650628529,1.25542784493754,1.45628437008312,case
Belgium,2021-07-11,1.13163510873561,0.946893454455262,1.03898553071298,1.09784331409282,1.17370488853694,1.24634262570724,1.44398107177761,case
Belgium,2021-07-12,1.12938795933428,0.94587638235609,1.03600599249888,1.09299467489691,1.16731172539766,1.23822011041363,1.42897042577822,case
Belgium,2021-07-13,1.1242164896371,0.94210278628875,1.03377634601542,1.08836696180722,1.16061588381199,1.22835827375162,1.41287132086483,case
Belgium,2021-07-14,1.11720771325705,0.935830290257961,1.02761182410729,1.0819662463257,1.15287114265466,1.2172121263696,1.39460933983154,case
Belgium,2021-07-15,1.11210008757213,0.930979355744743,1.0220743044531,1.07607420621578,1.14261273397631,1.20703599917798,1.37464278600387,case
Belgium,2021-07-16,1.10253509917092,0.919423441328842,1.01490289826972,1.07005602785536,1.13590352477407,1.19393373073778,1.36397934001884,case
Belgium,2021-07-17,1.09123961914284,0.909460576235112,1.0084067943276,1.060606276239,1.1257065956989,1.18479970474252,1.34778269897726,case
Belgium,2021-07-18,1.08177225266921,0.893618605843367,0.998587652655108,1.04905715417543,1.11627534699494,1.17862945247636,1.33857060325631,case
Belgium,2021-07-19,1.07297101994648,0.873392030309959,0.989629982224387,1.03889333211242,1.10720380305248,1.17109761503384,1.33309715425871,case
Belgium,2021-07-20,1.06335948567712,0.855925321625651,0.977156893764028,1.02978580840346,1.09718187538655,1.16253954389935,1.33267293443783,case
Belgium,2021-07-21,1.05349694127411,0.833279799036239,0.966068122303118,1.01994161670434,1.08901014694741,1.1549107938365,1.32555340563861,case
Belgium,2021-07-22,1.04368886106375,0.808275365625662,0.953949909777239,1.01051243278152,1.08125311700265,1.14971899686803,1.32209792701966,case
Belgium,2021-07-23,1.03611028689109,0.781745609316702,0.942363477569494,0.998944754872096,1.07482245741383,1.14432956175555,1.32366925928443,case
Belgium,2021-07-24,1.02824820925283,0.754061491476504,0.929950501174897,0.989261348288094,1.06835117864961,1.14118218600164,1.33310511515844,case
Belgium,2021-07-25,1.02032202259841,0.719703204260614,0.915077415461721,0.981228589729667,1.06150249968883,1.14003744915975,1.34557182829719,case
Belgium,2021-07-26,1.01292463492866,0.692839800028652,0.899576503712081,0.973636387912388,1.05779451483361,1.13642625767993,1.35454217696513,case
Belgium,2021-07-27,1.00569501929066,0.655627197404487,0.888272548072867,0.966967685516473,1.05292084470586,1.1376211590887,1.36618088591315,case
Belgium,2021-07-28,1.00180857147249,0.627361675866134,0.877537414200145,0.959049620412836,1.05168498447841,1.13468184560733,1.36926171631022,case
Belgium,2021-07-29,0.998449288614674,0.601055787768375,0.862985793373839,0.952070664949147,1.04703099844533,1.13552877849677,1.38855368456957,case
Belgium,2021-07-30,0.995076767519694,0.57262519787365,0.853550935652788,0.946917364336139,1.04416557813902,1.13813080087791,1.40784687808848,case
Belgium,2021-07-31,0.989265347200252,0.544582221545534,0.836515865546507,0.939928148190424,1.04448090143111,1.14390536957873,1.42709277478668,case
Belgium,2021-08-01,0.985600931866424,0.513493912020368,0.819399150065901,0.935192566725492,1.04213051558016,1.14478915338138,1.45328731951884,case
Belgium,2021-08-02,0.982852884416897,0.489581597145019,0.806361146216849,0.930583997517773,1.04025432039515,1.14619195718106,1.48872837613081,case
Belgium,2021-08-03,0.979109084053953,0.473907451976546,0.798641447186568,0.928187091855914,1.03852691076296,1.15093815727972,1.51856826546014,case
Belgium,2021-08-04,0.979096830579084,0.446765833085775,0.787639302518545,0.924278951884797,1.03690063247099,1.15594091070177,1.53390442780603,case
Belgium,2021-08-05,0.977964662676127,0.421648369879452,0.776619415631497,0.91852323341708,1.03809786921503,1.15891305441451,1.57744620884091,case
Belgium,2021-08-06,0.975314393521866,0.395583426901359,0.765326163695254,0.914796242478946,1.0382144983813,1.16235359083943,1.62436802623027,case
Belgium,2021-08-07,0.974167577463778,0.380671852718748,0.756902948236428,0.91245543126931,1.03831177355405,1.17286231712686,1.66156066785724,case
Belgium,2021-08-08,0.974514934876855,0.36085891429358,0.751645470346086,0.908818318102257,1.04001727252672,1.18022833688892,1.70197286368255,case
Belgium,2021-08-09,0.974514934876855,0.36085891429358,0.751645470346086,0.908818318102257,1.04001727252672,1.18022833688892,1.70197286368255,case
Belgium,2021-08-10,0.974514934876855,0.36085891429358,0.751645470346086,0.908818318102257,1.04001727252672,1.18022833688892,1.70197286368255,case
Belgium,2021-08-11,0.974514934876855,0.36085891429358,0.751645470346086,0.908818318102257,1.04001727252672,1.18022833688892,1.70197286368255,case
